cell_name,ds,y
cell_name_3,2023-07-20 00:00:00+00:00,13.323
cell_name_3,2023-07-21 00:00:00+00:00,13.238625
cell_name_3,2023-07-22 00:00:00+00:00,12.9374375
cell_name_3,2023-07-23 00:00:00+00:00,12.253625
cell_name_3,2023-07-24 00:00:00+00:00,11.70925
cell_name_3,2023-07-25 00:00:00+00:00,12.8493125
cell_name_3,2023-01-26 00:00:00+00:00,12.732
cell_name_3,2023-01-27 00:00:00+00:00,10.6486875
cell_name_3,2023-01-28 00:00:00+00:00,12.4094375
cell_name_3,2023-01-29 00:00:00+00:00,12.11775
cell_name_3,2023-01-30 00:00:00+00:00,9.440875
cell_name_3,2023-01-31 00:00:00+00:00,14.50975
cell_name_3,2023-02-01 00:00:00+00:00,13.9154375
cell_name_3,2022-11-17 00:00:00+00:00,11.450625
cell_name_3,2022-11-18 00:00:00+00:00,10.7916875
cell_name_3,2022-11-19 00:00:00+00:00,11.1339375
cell_name_3,2022-11-20 00:00:00+00:00,12.1096875
cell_name_3,2022-11-21 00:00:00+00:00,11.8415625
cell_name_3,2022-11-22 00:00:00+00:00,12.888625
cell_name_3,2022-11-23 00:00:00+00:00,14.160625
cell_name_3,2023-07-27 00:00:00+00:00,11.8818125
cell_name_3,2023-07-28 00:00:00+00:00,12.4591875
cell_name_3,2023-07-29 00:00:00+00:00,15.0065625
cell_name_3,2023-07-30 00:00:00+00:00,9.9155625
cell_name_3,2023-07-31 00:00:00+00:00,10.32725
cell_name_3,2023-08-02 00:00:00+00:00,9.962375
cell_name_3,2022-11-24 00:00:00+00:00,14.109
cell_name_3,2022-11-25 00:00:00+00:00,12.918
cell_name_3,2022-11-26 00:00:00+00:00,13.609375
cell_name_3,2022-11-27 00:00:00+00:00,13.16025
cell_name_3,2022-11-28 00:00:00+00:00,10.4389375
cell_name_3,2022-11-29 00:00:00+00:00,12.9096875
cell_name_3,2022-11-30 00:00:00+00:00,14.133375
cell_name_3,2023-02-02 00:00:00+00:00,14.659875
cell_name_3,2023-02-03 00:00:00+00:00,12.449
cell_name_3,2023-02-04 00:00:00+00:00,14.680125
cell_name_3,2023-02-05 00:00:00+00:00,13.325
cell_name_3,2023-02-06 00:00:00+00:00,11.3388125
cell_name_3,2023-02-07 00:00:00+00:00,12.2774375
cell_name_3,2023-02-08 00:00:00+00:00,14.133375
cell_name_3,2023-02-09 00:00:00+00:00,12.385375
cell_name_3,2023-02-10 00:00:00+00:00,13.7585625
cell_name_3,2023-02-11 00:00:00+00:00,12.2080625
cell_name_3,2023-02-12 00:00:00+00:00,13.4569375
cell_name_3,2023-02-13 00:00:00+00:00,13.6643125
cell_name_3,2023-02-14 00:00:00+00:00,14.7865
cell_name_3,2023-02-15 00:00:00+00:00,12.23475
cell_name_3,2023-02-16 00:00:00+00:00,14.2098125
cell_name_3,2023-02-17 00:00:00+00:00,13.718125
cell_name_3,2023-02-18 00:00:00+00:00,14.920875
cell_name_3,2023-02-19 00:00:00+00:00,11.307
cell_name_3,2023-02-20 00:00:00+00:00,11.5183125
cell_name_3,2023-02-21 00:00:00+00:00,11.4080625
cell_name_3,2023-02-22 00:00:00+00:00,12.565625
cell_name_3,2022-12-01 00:00:00+00:00,15.8791875
cell_name_3,2022-12-02 00:00:00+00:00,13.417875
cell_name_3,2022-12-03 00:00:00+00:00,14.0263125
cell_name_3,2022-12-04 00:00:00+00:00,13.5198125
cell_name_3,2022-12-05 00:00:00+00:00,15.347625
cell_name_3,2022-12-06 00:00:00+00:00,14.8103125
cell_name_3,2022-12-07 00:00:00+00:00,16.091875
cell_name_3,2022-12-15 00:00:00+00:00,14.6391875
cell_name_3,2022-12-16 00:00:00+00:00,11.8008125
cell_name_3,2022-12-17 00:00:00+00:00,14.251375
cell_name_3,2022-12-18 00:00:00+00:00,12.299
cell_name_3,2022-12-19 00:00:00+00:00,11.0606875
cell_name_3,2022-12-20 00:00:00+00:00,13.7648125
cell_name_3,2022-12-21 00:00:00+00:00,15.2113125
cell_name_3,2022-12-22 00:00:00+00:00,15.1543125
cell_name_3,2022-12-23 00:00:00+00:00,13.8751875
cell_name_3,2022-12-24 00:00:00+00:00,15.4785
cell_name_3,2022-12-25 00:00:00+00:00,15.10225
cell_name_3,2022-12-26 00:00:00+00:00,11.6673125
cell_name_3,2022-12-27 00:00:00+00:00,12.70225
cell_name_3,2022-12-28 00:00:00+00:00,14.2265625
cell_name_3,2022-12-29 00:00:00+00:00,15.2061875
cell_name_3,2022-12-30 00:00:00+00:00,12.605875
cell_name_3,2022-12-31 00:00:00+00:00,12.150375
cell_name_3,2023-01-01 00:00:00+00:00,12.943625
cell_name_3,2023-01-02 00:00:00+00:00,12.9376875
cell_name_3,2023-01-03 00:00:00+00:00,12.9573125
cell_name_3,2023-01-04 00:00:00+00:00,13.6886875
cell_name_3,2023-01-05 00:00:00+00:00,9.6719375
cell_name_3,2023-01-06 00:00:00+00:00,8.432625
cell_name_3,2023-01-07 00:00:00+00:00,11.7725
cell_name_3,2023-01-08 00:00:00+00:00,14.69725
cell_name_3,2023-01-09 00:00:00+00:00,12.01175
cell_name_3,2023-01-10 00:00:00+00:00,13.679375
cell_name_3,2023-01-11 00:00:00+00:00,11.60475
cell_name_3,2023-08-05 00:00:00+00:00,9.6378125
cell_name_3,2023-08-06 00:00:00+00:00,11.446125
cell_name_3,2023-08-07 00:00:00+00:00,8.6325
cell_name_3,2023-08-08 00:00:00+00:00,12.149
cell_name_3,2023-08-10 00:00:00+00:00,10.7494375
cell_name_3,2023-08-11 00:00:00+00:00,7.8184375
cell_name_3,2023-08-12 00:00:00+00:00,10.1864375
cell_name_3,2023-08-13 00:00:00+00:00,12.1018125
cell_name_3,2023-08-14 00:00:00+00:00,11.354875
cell_name_3,2023-08-15 00:00:00+00:00,10.8320625
cell_name_3,2023-08-17 00:00:00+00:00,13.2415
cell_name_3,2023-08-18 00:00:00+00:00,7.94875
cell_name_3,2023-08-19 00:00:00+00:00,15.744125
cell_name_3,2023-08-20 00:00:00+00:00,13.1245
cell_name_3,2023-08-21 00:00:00+00:00,12.5536875
cell_name_3,2023-08-22 00:00:00+00:00,12.2160625
cell_name_3,2023-08-24 00:00:00+00:00,13.240125
cell_name_3,2023-08-25 00:00:00+00:00,10.2735625
cell_name_3,2023-08-26 00:00:00+00:00,9.802875
cell_name_3,2023-08-27 00:00:00+00:00,10.1248125
cell_name_3,2023-08-28 00:00:00+00:00,10.737
cell_name_3,2023-08-31 00:00:00+00:00,14.13575
cell_name_3,2023-09-01 00:00:00+00:00,13.49875
cell_name_3,2023-09-02 00:00:00+00:00,12.9715625
cell_name_3,2023-09-03 00:00:00+00:00,10.9381875
cell_name_3,2023-09-04 00:00:00+00:00,13.04075
cell_name_3,2023-09-05 00:00:00+00:00,12.2506875
cell_name_3,2023-09-07 00:00:00+00:00,10.498
cell_name_3,2023-09-08 00:00:00+00:00,12.7435
cell_name_3,2023-09-09 00:00:00+00:00,15.7595
cell_name_3,2023-09-10 00:00:00+00:00,18.09275
cell_name_3,2023-09-11 00:00:00+00:00,12.2416875
cell_name_3,2023-09-14 00:00:00+00:00,11.9889375
cell_name_3,2023-09-15 00:00:00+00:00,11.3565625
cell_name_3,2023-09-16 00:00:00+00:00,12.7005625
cell_name_3,2023-09-17 00:00:00+00:00,13.0325
cell_name_3,2023-09-18 00:00:00+00:00,11.42425
cell_name_3,2023-09-19 00:00:00+00:00,11.1155625
cell_name_3,2023-09-21 00:00:00+00:00,12.0249375
cell_name_3,2023-09-22 00:00:00+00:00,12.795875
cell_name_3,2023-09-23 00:00:00+00:00,13.761
cell_name_3,2023-09-24 00:00:00+00:00,13.9364375
cell_name_3,2023-09-25 00:00:00+00:00,13.4650625
cell_name_3,2023-09-26 00:00:00+00:00,12.765875
cell_name_3,2023-09-28 00:00:00+00:00,12.1114375
cell_name_3,2023-09-29 00:00:00+00:00,12.1418125
cell_name_3,2023-09-30 00:00:00+00:00,13.588625
cell_name_3,2023-10-01 00:00:00+00:00,13.2911875
cell_name_3,2023-10-02 00:00:00+00:00,12.9008125
cell_name_3,2023-10-03 00:00:00+00:00,12.88525
cell_name_3,2023-10-05 00:00:00+00:00,14.0591875
cell_name_3,2023-10-06 00:00:00+00:00,14.3031875
cell_name_3,2023-10-07 00:00:00+00:00,10.4183125
cell_name_3,2023-10-08 00:00:00+00:00,12.117875
cell_name_3,2023-10-09 00:00:00+00:00,11.615375
cell_name_3,2023-10-10 00:00:00+00:00,11.2566875
cell_name_3,2023-10-12 00:00:00+00:00,14.00325
cell_name_3,2023-10-13 00:00:00+00:00,10.9813125
cell_name_3,2023-10-14 00:00:00+00:00,11.6645625
cell_name_3,2023-10-15 00:00:00+00:00,11.599
cell_name_3,2023-10-16 00:00:00+00:00,14.1649375
cell_name_3,2023-10-17 00:00:00+00:00,12.301875
cell_name_3,2023-10-19 00:00:00+00:00,13.4589375
cell_name_3,2023-10-20 00:00:00+00:00,13.2353125
cell_name_3,2023-10-21 00:00:00+00:00,15.3536875
cell_name_3,2023-10-22 00:00:00+00:00,11.9756875
cell_name_3,2023-10-23 00:00:00+00:00,13.1409375
cell_name_3,2023-10-24 00:00:00+00:00,14.8741875
cell_name_4,2022-03-10 00:00:00+00:00,23.8955
cell_name_4,2022-03-11 00:00:00+00:00,20.0596875
cell_name_4,2022-03-12 00:00:00+00:00,17.064625
cell_name_4,2022-03-14 00:00:00+00:00,18.8135625
cell_name_4,2022-03-15 00:00:00+00:00,19.5806875
cell_name_4,2022-03-16 00:00:00+00:00,19.1586875
cell_name_4,2021-12-30 00:00:00+00:00,17.3021875
cell_name_4,2021-12-31 00:00:00+00:00,16.6059375
cell_name_4,2022-01-01 00:00:00+00:00,17.7025625
cell_name_4,2022-01-02 00:00:00+00:00,20.2339375
cell_name_4,2022-01-03 00:00:00+00:00,20.2930625
cell_name_4,2022-01-04 00:00:00+00:00,20.2588125
cell_name_4,2022-01-05 00:00:00+00:00,21.36975
cell_name_4,2022-03-17 00:00:00+00:00,19.4320625
cell_name_4,2022-03-18 00:00:00+00:00,17.618
cell_name_4,2022-03-19 00:00:00+00:00,19.16125
cell_name_4,2022-03-20 00:00:00+00:00,17.4746875
cell_name_4,2022-03-21 00:00:00+00:00,17.89
cell_name_4,2022-03-22 00:00:00+00:00,17.8214375
cell_name_4,2022-03-23 00:00:00+00:00,19.5543125
cell_name_4,2022-01-06 00:00:00+00:00,22.47325
cell_name_4,2022-01-07 00:00:00+00:00,19.31675
cell_name_4,2022-01-08 00:00:00+00:00,20.76325
cell_name_4,2022-01-09 00:00:00+00:00,19.7845625
cell_name_4,2022-01-10 00:00:00+00:00,18.525
cell_name_4,2022-01-11 00:00:00+00:00,17.2834375
cell_name_4,2022-01-12 00:00:00+00:00,17.577875
cell_name_4,2021-10-01 00:00:00+00:00,15.96975
cell_name_4,2021-10-02 00:00:00+00:00,16.271375
cell_name_4,2021-10-03 00:00:00+00:00,17.5955
cell_name_4,2021-10-04 00:00:00+00:00,17.940125
cell_name_4,2021-10-05 00:00:00+00:00,18.115
cell_name_4,2021-10-06 00:00:00+00:00,17.03325
cell_name_4,2021-10-07 00:00:00+00:00,14.743625
cell_name_4,2021-10-08 00:00:00+00:00,15.745125
cell_name_4,2021-10-09 00:00:00+00:00,14.891375
cell_name_4,2021-10-10 00:00:00+00:00,14.2595
cell_name_4,2021-10-11 00:00:00+00:00,15.728
cell_name_4,2021-10-12 00:00:00+00:00,17.999625
cell_name_4,2021-10-13 00:00:00+00:00,16.920125
cell_name_4,2021-10-14 00:00:00+00:00,16.804875
cell_name_4,2021-10-15 00:00:00+00:00,17.16
cell_name_4,2021-10-16 00:00:00+00:00,17.217
cell_name_4,2021-10-17 00:00:00+00:00,18.201625
cell_name_4,2021-10-18 00:00:00+00:00,19.545
cell_name_4,2021-10-19 00:00:00+00:00,20.262125
cell_name_4,2021-10-20 00:00:00+00:00,18.093875
cell_name_4,2021-10-21 00:00:00+00:00,19.128
cell_name_4,2021-10-22 00:00:00+00:00,16.914375
cell_name_4,2021-10-23 00:00:00+00:00,16.143
cell_name_4,2021-10-24 00:00:00+00:00,18.2175
cell_name_4,2021-10-25 00:00:00+00:00,19.426
cell_name_4,2021-10-26 00:00:00+00:00,18.20675
cell_name_4,2021-10-27 00:00:00+00:00,17.46025
cell_name_4,2021-10-28 00:00:00+00:00,19.664875
cell_name_4,2021-10-29 00:00:00+00:00,18.685
cell_name_4,2021-10-30 00:00:00+00:00,17.725625
cell_name_4,2021-10-31 00:00:00+00:00,17.9603125
cell_name_4,2021-11-01 00:00:00+00:00,19.3699375
cell_name_4,2021-11-02 00:00:00+00:00,18.9295625
cell_name_4,2021-11-03 00:00:00+00:00,19.952625
cell_name_4,2021-11-04 00:00:00+00:00,21.3805625
cell_name_4,2021-11-05 00:00:00+00:00,20.0869375
cell_name_4,2021-11-06 00:00:00+00:00,18.429875
cell_name_4,2021-11-08 00:00:00+00:00,17.8631875
cell_name_4,2021-11-09 00:00:00+00:00,18.8603125
cell_name_4,2021-11-10 00:00:00+00:00,17.3801875
cell_name_4,2021-11-11 00:00:00+00:00,19.0808125
cell_name_4,2021-11-12 00:00:00+00:00,18.6066875
cell_name_4,2021-11-13 00:00:00+00:00,17.0434375
cell_name_4,2021-11-14 00:00:00+00:00,19.8964375
cell_name_4,2021-11-15 00:00:00+00:00,18.663375
cell_name_4,2021-11-16 00:00:00+00:00,18.91025
cell_name_4,2021-11-17 00:00:00+00:00,20.0753125
cell_name_4,2021-11-18 00:00:00+00:00,16.9884375
cell_name_4,2021-11-19 00:00:00+00:00,19.4158125
cell_name_4,2021-11-20 00:00:00+00:00,18.419
cell_name_4,2021-11-21 00:00:00+00:00,17.786125
cell_name_4,2021-11-22 00:00:00+00:00,19.5273125
cell_name_4,2021-11-23 00:00:00+00:00,19.93475
cell_name_4,2021-11-24 00:00:00+00:00,19.5200625
cell_name_4,2021-11-25 00:00:00+00:00,18.8640625
cell_name_4,2021-11-26 00:00:00+00:00,18.500125
cell_name_4,2021-11-27 00:00:00+00:00,21.6801875
cell_name_4,2021-11-28 00:00:00+00:00,19.6999375
cell_name_4,2021-11-29 00:00:00+00:00,18.692125
cell_name_4,2021-11-30 00:00:00+00:00,18.490125
cell_name_4,2021-12-01 00:00:00+00:00,17.873625
cell_name_4,2021-12-02 00:00:00+00:00,17.1455625
cell_name_4,2021-12-03 00:00:00+00:00,17.5455
cell_name_4,2021-12-04 00:00:00+00:00,19.0861875
cell_name_4,2021-12-05 00:00:00+00:00,20.9916875
cell_name_4,2021-12-06 00:00:00+00:00,19.068125
cell_name_4,2021-12-07 00:00:00+00:00,18.2835625
cell_name_4,2021-12-08 00:00:00+00:00,17.7334375
cell_name_4,2021-12-09 00:00:00+00:00,16.8285
cell_name_4,2021-12-10 00:00:00+00:00,18.239625
cell_name_4,2021-12-11 00:00:00+00:00,18.90575
cell_name_4,2021-12-12 00:00:00+00:00,21.20325
cell_name_4,2021-12-13 00:00:00+00:00,19.67825
cell_name_4,2021-12-14 00:00:00+00:00,19.91875
cell_name_4,2021-12-15 00:00:00+00:00,22.639
cell_name_4,2021-12-16 00:00:00+00:00,21.05925
cell_name_4,2021-12-17 00:00:00+00:00,20.7545625
cell_name_4,2021-12-18 00:00:00+00:00,17.96575
cell_name_4,2021-12-19 00:00:00+00:00,20.3813125
cell_name_4,2021-12-20 00:00:00+00:00,18.4401875
cell_name_4,2021-12-21 00:00:00+00:00,18.141125
cell_name_4,2021-12-22 00:00:00+00:00,19.1655
cell_name_4,2021-12-23 00:00:00+00:00,15.5133125
cell_name_4,2021-12-24 00:00:00+00:00,13.533875
cell_name_4,2021-12-25 00:00:00+00:00,17.7365
cell_name_4,2021-12-26 00:00:00+00:00,14.0280625
cell_name_4,2021-12-27 00:00:00+00:00,15.3231875
cell_name_4,2021-12-28 00:00:00+00:00,17.9583125
cell_name_4,2021-12-29 00:00:00+00:00,16.4105625
cell_name_4,2022-01-13 00:00:00+00:00,18.697625
cell_name_4,2022-01-14 00:00:00+00:00,19.4941875
cell_name_4,2022-01-15 00:00:00+00:00,16.3705
cell_name_4,2022-01-16 00:00:00+00:00,19.0213125
cell_name_4,2022-01-17 00:00:00+00:00,20.7675625
cell_name_4,2022-01-18 00:00:00+00:00,21.689375
cell_name_4,2022-01-19 00:00:00+00:00,23.6518125
cell_name_4,2022-01-20 00:00:00+00:00,16.7685625
cell_name_4,2022-01-21 00:00:00+00:00,16.4963125
cell_name_4,2022-01-22 00:00:00+00:00,17.7894375
cell_name_4,2022-01-23 00:00:00+00:00,19.1485
cell_name_4,2022-01-24 00:00:00+00:00,20.6066875
cell_name_4,2022-01-25 00:00:00+00:00,18.372375
cell_name_4,2022-01-26 00:00:00+00:00,18.6769375
cell_name_4,2022-01-27 00:00:00+00:00,18.7320625
cell_name_4,2022-01-28 00:00:00+00:00,17.5209375
cell_name_4,2022-01-29 00:00:00+00:00,17.0223125
cell_name_4,2022-01-30 00:00:00+00:00,17.532
cell_name_4,2022-01-31 00:00:00+00:00,26.6841875
cell_name_4,2022-02-01 00:00:00+00:00,23.1056875
cell_name_4,2022-02-02 00:00:00+00:00,21.8275
cell_name_4,2022-02-03 00:00:00+00:00,24.649375
cell_name_4,2022-02-04 00:00:00+00:00,19.1759375
cell_name_4,2022-02-05 00:00:00+00:00,20.0433125
cell_name_4,2022-02-06 00:00:00+00:00,21.5094375
cell_name_4,2022-02-07 00:00:00+00:00,21.381625
cell_name_4,2022-02-08 00:00:00+00:00,21.7220625
cell_name_4,2022-02-09 00:00:00+00:00,21.674125
cell_name_4,2022-02-10 00:00:00+00:00,22.0488125
cell_name_4,2022-02-11 00:00:00+00:00,20.71925
cell_name_4,2022-02-12 00:00:00+00:00,21.3115625
cell_name_4,2022-02-13 00:00:00+00:00,20.21675
cell_name_4,2022-02-14 00:00:00+00:00,22.4171875
cell_name_4,2022-02-15 00:00:00+00:00,22.422875
cell_name_4,2022-02-16 00:00:00+00:00,21.0491875
cell_name_4,2022-02-17 00:00:00+00:00,21.7404375
cell_name_4,2022-02-18 00:00:00+00:00,24.270875
cell_name_4,2022-02-19 00:00:00+00:00,17.2304375
cell_name_4,2022-02-20 00:00:00+00:00,23.7266875
cell_name_4,2022-02-21 00:00:00+00:00,23.7941875
cell_name_4,2022-02-22 00:00:00+00:00,22.0219375
cell_name_4,2022-02-23 00:00:00+00:00,23.3976875
cell_name_4,2022-02-24 00:00:00+00:00,24.2098125
cell_name_4,2022-02-25 00:00:00+00:00,22.224875
cell_name_4,2022-02-26 00:00:00+00:00,21.54125
cell_name_4,2022-02-27 00:00:00+00:00,22.54975
cell_name_4,2022-02-28 00:00:00+00:00,21.6561875
cell_name_4,2022-03-01 00:00:00+00:00,24.166125
cell_name_4,2022-03-02 00:00:00+00:00,22.335625
cell_name_4,2022-03-03 00:00:00+00:00,23.238375
cell_name_4,2022-03-04 00:00:00+00:00,22.0123125
cell_name_4,2022-03-05 00:00:00+00:00,21.7971875
cell_name_4,2022-03-06 00:00:00+00:00,18.282875
cell_name_4,2022-03-07 00:00:00+00:00,17.8890625
cell_name_4,2022-03-08 00:00:00+00:00,18.2446875
cell_name_4,2022-03-09 00:00:00+00:00,20.158875
cell_name_4,2022-03-24 00:00:00+00:00,17.528125
cell_name_4,2022-03-25 00:00:00+00:00,18.0379375
cell_name_4,2022-03-26 00:00:00+00:00,17.8045625
cell_name_4,2022-03-27 00:00:00+00:00,16.5911875
cell_name_4,2022-03-28 00:00:00+00:00,20.8095
cell_name_4,2022-03-29 00:00:00+00:00,20.403625
cell_name_4,2022-03-30 00:00:00+00:00,19.886
cell_name_4,2022-03-31 00:00:00+00:00,18.15575
cell_name_4,2022-04-01 00:00:00+00:00,19.0304375
cell_name_4,2022-04-02 00:00:00+00:00,19.868
cell_name_4,2022-04-03 00:00:00+00:00,18.949
cell_name_4,2022-04-04 00:00:00+00:00,19.1360625
cell_name_4,2022-04-05 00:00:00+00:00,19.2734375
cell_name_4,2022-04-06 00:00:00+00:00,20.142125
cell_name_4,2022-06-30 00:00:00+00:00,15.6398125
cell_name_4,2022-07-01 00:00:00+00:00,16.717375
cell_name_4,2022-07-02 00:00:00+00:00,16.9548125
cell_name_4,2022-07-03 00:00:00+00:00,19.191
cell_name_4,2022-07-04 00:00:00+00:00,19.551375
cell_name_4,2022-07-05 00:00:00+00:00,17.929625
cell_name_4,2022-05-19 00:00:00+00:00,17.8828125
cell_name_4,2022-05-20 00:00:00+00:00,16.732875
cell_name_4,2022-05-21 00:00:00+00:00,17.397375
cell_name_4,2022-05-22 00:00:00+00:00,16.5784375
cell_name_4,2022-05-23 00:00:00+00:00,19.26075
cell_name_4,2022-05-24 00:00:00+00:00,18.4631875
cell_name_4,2022-05-25 00:00:00+00:00,19.31925
cell_name_4,2022-06-09 00:00:00+00:00,16.355625
cell_name_4,2022-06-10 00:00:00+00:00,15.162625
cell_name_4,2022-06-11 00:00:00+00:00,15.4581875
cell_name_4,2022-06-12 00:00:00+00:00,17.9811875
cell_name_4,2022-06-13 00:00:00+00:00,15.8629375
cell_name_4,2022-06-14 00:00:00+00:00,16.9883125
cell_name_4,2022-06-15 00:00:00+00:00,16.270375
cell_name_4,2022-04-14 00:00:00+00:00,21.8778125
cell_name_4,2022-04-15 00:00:00+00:00,21.5535625
cell_name_4,2022-04-16 00:00:00+00:00,21.2165
cell_name_4,2022-04-17 00:00:00+00:00,20.415
cell_name_4,2022-04-18 00:00:00+00:00,20.7840625
cell_name_4,2022-04-19 00:00:00+00:00,21.9840625
cell_name_4,2022-04-20 00:00:00+00:00,22.3190625
cell_name_4,2022-04-07 00:00:00+00:00,20.5705
cell_name_4,2022-04-08 00:00:00+00:00,17.686625
cell_name_4,2022-04-09 00:00:00+00:00,19.168625
cell_name_4,2022-04-10 00:00:00+00:00,21.274
cell_name_4,2022-04-11 00:00:00+00:00,22.2338125
cell_name_4,2022-04-12 00:00:00+00:00,24.5971875
cell_name_4,2022-04-13 00:00:00+00:00,24.17325
cell_name_4,2022-04-21 00:00:00+00:00,19.9273125
cell_name_4,2022-04-22 00:00:00+00:00,20.8465625
cell_name_4,2022-04-23 00:00:00+00:00,19.917875
cell_name_4,2022-04-24 00:00:00+00:00,18.906125
cell_name_4,2022-04-25 00:00:00+00:00,21.659375
cell_name_4,2022-04-26 00:00:00+00:00,20.271125
cell_name_4,2022-04-27 00:00:00+00:00,20.5325625
cell_name_4,2022-04-28 00:00:00+00:00,19.287875
cell_name_4,2022-04-29 00:00:00+00:00,18.5245625
cell_name_4,2022-04-30 00:00:00+00:00,18.76975
cell_name_4,2022-05-01 00:00:00+00:00,20.6765625
cell_name_4,2022-05-02 00:00:00+00:00,17.2731875
cell_name_4,2022-05-03 00:00:00+00:00,16.816375
cell_name_4,2022-05-04 00:00:00+00:00,18.5820625
cell_name_4,2022-05-05 00:00:00+00:00,18.1216875
cell_name_4,2022-05-06 00:00:00+00:00,16.6409375
cell_name_4,2022-05-07 00:00:00+00:00,17.4169375
cell_name_4,2022-05-08 00:00:00+00:00,18.596875
cell_name_4,2022-05-09 00:00:00+00:00,16.39325
cell_name_4,2022-05-10 00:00:00+00:00,20.297125
cell_name_4,2022-05-11 00:00:00+00:00,19.0179375
cell_name_4,2022-05-26 00:00:00+00:00,16.7826875
cell_name_4,2022-05-27 00:00:00+00:00,19.2476875
cell_name_4,2022-05-28 00:00:00+00:00,18.520625
cell_name_4,2022-05-29 00:00:00+00:00,18.9556875
cell_name_4,2022-05-30 00:00:00+00:00,20.250875
cell_name_4,2022-05-31 00:00:00+00:00,21.078375
cell_name_4,2022-06-01 00:00:00+00:00,19.2204375
cell_name_4,2022-05-12 00:00:00+00:00,16.207625
cell_name_4,2022-05-13 00:00:00+00:00,16.0586875
cell_name_4,2022-05-14 00:00:00+00:00,17.592125
cell_name_4,2022-05-15 00:00:00+00:00,18.1910625
cell_name_4,2022-05-16 00:00:00+00:00,18.2019375
cell_name_4,2022-05-17 00:00:00+00:00,19.0216875
cell_name_4,2022-05-18 00:00:00+00:00,18.5971875
cell_name_4,2022-06-02 00:00:00+00:00,18.8801875
cell_name_4,2022-06-03 00:00:00+00:00,18.1010625
cell_name_4,2022-06-04 00:00:00+00:00,17.360375
cell_name_4,2022-06-05 00:00:00+00:00,17.8866875
cell_name_4,2022-06-06 00:00:00+00:00,18.570125
cell_name_4,2022-06-07 00:00:00+00:00,16.5605
cell_name_4,2022-06-08 00:00:00+00:00,14.4575625
cell_name_4,2022-06-16 00:00:00+00:00,17.070625
cell_name_4,2022-06-17 00:00:00+00:00,19.167
cell_name_4,2022-06-18 00:00:00+00:00,17.2703125
cell_name_4,2022-06-19 00:00:00+00:00,16.4885625
cell_name_4,2022-06-20 00:00:00+00:00,17.191875
cell_name_4,2022-06-21 00:00:00+00:00,16.9168125
cell_name_4,2022-06-22 00:00:00+00:00,19.298375
cell_name_4,2022-06-23 00:00:00+00:00,17.22025
cell_name_4,2022-06-24 00:00:00+00:00,18.1815
cell_name_4,2022-06-25 00:00:00+00:00,16.5318125
cell_name_4,2022-06-26 00:00:00+00:00,17.2225625
cell_name_4,2022-06-27 00:00:00+00:00,18.6063125
cell_name_4,2022-06-28 00:00:00+00:00,18.5849375
cell_name_4,2022-06-29 00:00:00+00:00,17.387125
cell_name_5,2023-02-23 00:00:00+00:00,17.0084375
cell_name_5,2023-02-24 00:00:00+00:00,17.755125
cell_name_5,2023-02-25 00:00:00+00:00,17.49475
cell_name_5,2023-02-26 00:00:00+00:00,16.905375
cell_name_5,2023-02-27 00:00:00+00:00,16.904125
cell_name_5,2023-02-28 00:00:00+00:00,16.778875
cell_name_5,2023-03-01 00:00:00+00:00,17.2008125
cell_name_5,2023-03-02 00:00:00+00:00,17.4661875
cell_name_5,2023-03-03 00:00:00+00:00,18.1293125
cell_name_5,2023-03-04 00:00:00+00:00,18.1985625
cell_name_5,2023-03-05 00:00:00+00:00,17.51025
cell_name_5,2023-03-06 00:00:00+00:00,15.3505625
cell_name_5,2023-03-07 00:00:00+00:00,15.0894375
cell_name_5,2023-03-08 00:00:00+00:00,17.241125
cell_name_5,2023-03-09 00:00:00+00:00,16.8078125
cell_name_5,2023-03-10 00:00:00+00:00,18.7960625
cell_name_5,2023-03-11 00:00:00+00:00,17.296625
cell_name_5,2023-03-13 00:00:00+00:00,16.783375
cell_name_5,2023-03-14 00:00:00+00:00,15.017875
cell_name_5,2023-03-16 00:00:00+00:00,14.201125
cell_name_5,2023-03-17 00:00:00+00:00,15.2344375
cell_name_5,2023-03-18 00:00:00+00:00,14.064
cell_name_5,2023-03-19 00:00:00+00:00,14.9745
cell_name_5,2023-03-20 00:00:00+00:00,14.8735625
cell_name_5,2023-03-21 00:00:00+00:00,12.3754375
cell_name_5,2022-09-29 00:00:00+00:00,16.593125
cell_name_5,2022-09-30 00:00:00+00:00,17.2416875
cell_name_5,2022-10-01 00:00:00+00:00,16.769875
cell_name_5,2022-10-02 00:00:00+00:00,18.366625
cell_name_5,2022-10-03 00:00:00+00:00,16.6485
cell_name_5,2022-10-04 00:00:00+00:00,17.4860625
cell_name_5,2022-10-05 00:00:00+00:00,16.4201875
cell_name_5,2023-03-23 00:00:00+00:00,14.745125
cell_name_5,2023-03-24 00:00:00+00:00,14.6589375
cell_name_5,2023-03-25 00:00:00+00:00,15.203
cell_name_5,2023-03-26 00:00:00+00:00,14.501625
cell_name_5,2023-03-27 00:00:00+00:00,14.977625
cell_name_5,2023-03-28 00:00:00+00:00,16.0925625
cell_name_5,2023-03-29 00:00:00+00:00,16.821375
cell_name_5,2022-10-06 00:00:00+00:00,17.079125
cell_name_5,2022-10-07 00:00:00+00:00,16.7698125
cell_name_5,2022-10-08 00:00:00+00:00,16.656875
